Wall time,Step,Value
1736367378.3083181,140,0.9861615300178528
1736367435.7763004,141,0.9882032871246338
1736367492.9804564,142,0.9882032871246338
1736367550.2834368,143,0.9886569976806641
1736367607.5855503,144,0.9866152405738831
1736367665.7654643,145,0.9882032871246338
1736367723.7557077,146,0.9850271940231323
1736367781.6780832,147,0.9882032871246338
1736367838.6626143,148,0.9877495169639587
1736367896.0377183,149,0.9888838529586792
1736367954.7607565,150,0.9877495169639587
1736368012.6781225,151,0.9875226616859436
1736368070.9913857,152,0.9850271940231323
1736368127.491158,153,0.9879764318466187
1736368185.0694206,154,0.9888838529586792
1736368242.6165628,155,0.9879764318466187
1736368300.4235675,156,0.9870689511299133
1736368358.485603,157,0.9854809641838074
1736368415.8680763,158,0.9861615300178528
1736368474.0376806,159,0.9877495169639587
1736368532.3591526,160,0.9859346747398376
1736368591.5067885,161,0.9888838529586792
1736368649.3634062,162,0.9852541089057922
1736368706.755868,163,0.9891107082366943
1736368764.02065,164,0.9879764318466187
1736368820.586022,165,0.9870689511299133
1736368877.9556568,166,0.9857078194618225
1736368935.415373,167,0.9893375635147095
1736368993.3103008,168,0.9913793206214905
1736369052.4573874,169,0.9888838529586792
1736369110.7724936,170,0.9852541089057922
1736369168.6844041,171,0.9879764318466187
1736369226.8503993,172,0.9875226616859436
1736369285.4272845,173,0.9866152405738831
1736369343.340421,174,0.9882032871246338
1736369401.5903654,175,0.9868420958518982
1736369458.768213,176,0.9872958064079285
1736369515.993868,177,0.9861615300178528
1736369573.2411187,178,0.9891107082366943
1736369630.2779813,179,0.9879764318466187
1736369687.2775526,180,0.9850271940231323
1736369745.2465072,181,0.9884301424026489
1736369801.9811585,182,0.9857078194618225
1736369858.188228,183,0.9891107082366943
1736369915.0263355,184,0.9866152405738831
1736369972.0195947,185,0.9891107082366943
1736370029.317271,186,0.9886569976806641
1736370086.4803116,187,0.9850271940231323
1736370143.4503055,188,0.9882032871246338
1736370199.2070537,189,0.9900181293487549
1736370253.9401116,190,0.9875226616859436
1736370307.9931102,191,0.9877495169639587
1736370362.9458203,192,0.9888838529586792
1736370416.9634438,193,0.9882032871246338
1736370471.2277417,194,0.9852541089057922
1736370525.4394782,195,0.9863883852958679
1736370579.2749047,196,0.9877495169639587
1736370632.4628158,197,0.9866152405738831
1736370687.090564,198,0.9877495169639587
1736370742.5451186,199,0.9888838529586792
1736370796.79857,200,0.9884301424026489
